hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H008,Hospital México,Costa Rica,San José,San José Province,12.0,2024,925,65,2.7,4.5,2.1,13.5,5.7,9.8,6.8,19.4,8.2
H008,Hospital México,Costa Rica,San José,San José Province,8.0,2024,895,56,2.2,4.5,2.1,17.1,3.5,11.0,9.5,12.3,8.0
H008,Hospital México,Costa Rica,San José,San José Province,4.0,2024,856,58,1.2,8.8,2.2,12.6,7.1,14.5,12.7,22.5,10.2
H008,Hospital México,Costa Rica,San José,San José Province,8.0,2024,1252,119,3.2,2.6,1.9,8.6,6.9,23.9,3.6,16.3,9.9
H008,Hospital México,Costa Rica,San José,San José Province,5.0,2024,1604,130,1.5,1.8,1.2,9.1,4.6,14.8,6.8,17.7,7.3
H008,Hospital México,Costa Rica,San José,San José Province,3.0,2024,923,64,2.6,4.5,2.1,13.4,5.7,9.7,6.7,19.3,8.1
H008,Hospital México,Costa Rica,San José,San José Province,10.0,2024,891,64,2.61,4.37,2.01,13.3,5.48,8.82,6.45,18.96,8.12
H008,Hospital México,Costa Rica,San José,San José Province,10.0,2024,2202,39,1.6,1.9,1.0,8.8,5.1,7.5,6.5,23.0,15.9
H008,Hospital México,Costa Rica,San José,San José Province,5.0,2024,2689,188,1.8,4.2,1.9,16.4,6.0,8.0,4.5,17.1,10.1
H008,Hospital México,Costa Rica,San José,San José Province,4.0,2024,872,63,2.38,4.24,1.91,12.95,5.67,9.04,6.57,18.53,7.68
H008,Hospital México,Costa Rica,San José,San José Province,2.0,2024,856,58,2.3,4.1,1.9,12.4,5.3,8.9,6.1,18.1,7.5
H008,Hospital México,Costa Rica,San José,San José Province,12.0,2024,925,65,2.7,4.5,2.1,13.5,5.7,9.8,6.8,19.4,8.2
H008,Hospital México,Costa Rica,San José,San José Province,7.0,2024,918,63,2.6,4.5,2.1,13.3,5.7,9.7,6.6,19.2,8.1
H008,Hospital México,Costa Rica,San José,San José Province,3.0,2024,923,64,2.6,4.5,2.1,13.4,5.7,9.7,6.7,19.3,8.1
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,7.0,2024,688,50,4.67,7.26,3.76,18.17,7.51,16.12,12.42,29.53,10.98
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,5.0,2024,694,46,4.6,7.5,3.8,20.3,8.1,17.3,11.5,29.2,11.6
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9.0,2024,737,43,4.66,7.89,3.71,18.19,8.25,17.12,10.62,27.84,11.93
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,4.0,2024,687,46,4.6,7.4,3.8,20.1,8.0,17.1,11.4,29.0,11.5
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,10.0,2024,701,51,4.41,7.54,3.76,18.27,8.45,18.18,12.52,26.56,10.77
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,12.0,2024,705,48,4.8,7.7,3.9,20.6,8.3,17.6,11.8,29.6,11.8
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,6.0,2024,662,44,4.3,7.1,3.6,19.5,7.7,16.5,10.9,28.0,11.1
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,7.0,2024,698,47,4.7,7.6,3.9,20.4,8.2,17.4,11.6,29.4,11.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,11.0,2024,680,45,4.5,7.3,3.7,19.9,7.9,16.8,11.2,28.6,11.3
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2025,689,46,4.2,6.8,3.4,18.7,7.4,15.8,10.5,27.1,10.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,10.0,2024,691,46,4.6,7.5,3.8,20.2,8.1,17.2,11.5,29.1,11.6
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9.0,2024,694,49,4.25,7.55,3.63,19.07,7.46,15.34,12.12,25.61,10.87
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,7.0,2024,652,47,4.37,7.36,3.66,19.27,7.81,16.57,11.11,28.34,11.1
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2024,651,45,4.46,6.94,4.0,19.86,7.49,18.32,11.72,26.4,11.02
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2024,1008,38,3.97,9.3,1.2,17.08,6.7,8.7,4.4,18.7,6.9
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,4.0,2024,1002,113,4.2,2.8,1.3,19.9,6.8,15.3,13.6,11.4,7.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,4.0,2024,1472,37,4.6,2.6,1.9,19.1,3.6,5.6,9.7,11.8,8.2
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,8.0,2024,1755,48,4.7,3.7,0.7,19.7,4.3,18.7,4.9,13.0,7.0
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,7.0,2024,1578,94,4.5,8.7,4.2,19.1,6.8,19.2,9.1,32.9,7.0
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,8.0,2024,683,45,4.5,7.3,3.7,19.9,7.9,16.9,11.3,28.6,11.4
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2024,1556,42,4.5,1.7,1.6,19.7,7.4,8.5,11.5,20.2,4.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,6.0,2025,674,46,3.94,6.78,3.4,17.15,7.7,15.2,10.59,26.61,11.05
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,8.0,2024,627,106,4.6,8.1,1.6,19.1,8.1,23.6,6.3,22.8,6.0
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,12.0,2025,718,48,4.38,6.56,3.34,17.75,8.0,14.21,10.19,26.13,10.87
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2024,709,42,4.6,7.1,3.69,19.55,7.66,16.55,10.96,28.39,11.44
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,2.0,2024,699,46,4.71,7.35,3.58,19.73,8.07,16.35,11.19,27.99,10.91
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9.0,2024,672,45,4.4,7.2,3.6,19.7,7.8,16.6,11.1,28.3,11.2
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2025,705,46,4.8,7.25,3.06,20.0,7.94,14.48,11.26,26.44,10.82
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,3.0,2024,702,47,4.7,7.6,3.9,20.5,8.2,17.5,11.7,29.5,11.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9.0,2025,1912,106,4.8,6.4,5.2,7.9,4.4,11.9,4.8,18.6,8.2
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9.0,2024,1249,50,3.8,2.6,1.4,17.13,4.8,6.1,4.2,15.3,8.4
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,11.0,2024,1592,63,4.408537071223354,4.6,1.0,19.070322074264453,5.2,14.1,3.2,13.4,13.2
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,11.0,2024,1115,79,4.628621000469508,2.6,2.0,19.34887831788026,5.9,7.4,9.2,24.4,12.9
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,3.0,2024,1319,93,4.0,2.4,2.9,17.06,4.5,5.9,9.3,29.5,7.2
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,10.0,2024,791,61,4.05,9.2,1.6,16.73,6.3,5.5,4.3,29.6,8.4
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,2.0,2024,1268,93,3.84,9.1,0.8,16.64,8.7,3.5,3.2,10.0,6.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,6.0,2024,756,154,3.91,3.7,1.1,16.75,6.9,8.5,11.7,18.5,9.9
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,10.0,2024,1278,125,3.78,3.9,2.5,16.83,6.5,8.0,7.7,32.2,6.5
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,8.0,2024,878,136,2.9,8.9,4.5,11.1,5.6,8.0,4.3,18.4,7.8
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,2.0,2024,1159,63,4.16,2.6,3.6,17.72,4.4,5.6,11.4,18.7,13.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,5.0,2024,1087,135,1.5,4.4,1.0,14.1,7.6,7.5,4.4,18.6,6.6
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,4.0,2024,698,53,3.6,1.9,4.5,16.9,8.9,13.5,4.4,19.0,9.4
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,12.0,2024,2130,124,3.76,4.1,2.4,17.11,7.0,19.6,9.5,13.7,6.5
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,4.0,2025,784,30,3.645607328738604,4.1,1.8,15.86182600662584,4.7,13.8,4.7,12.8,9.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,7.0,2024,756,130,3.87,2.4,2.2,16.72,5.6,4.3,3.5,31.3,7.9
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,2.0,2024,645,42,4.2,7.0,3.5,19.1,7.6,16.2,10.7,27.6,10.9
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2024,678,45,4.5,7.3,3.7,19.8,7.9,16.8,11.2,28.5,11.3
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,2.0,2024,1755,88,2.4,5.9,2.7,11.7,5.1,15.8,4.7,18.5,9.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5.0,2024,909,115,4.43,6.4,4.4,18.54,7.0,10.0,4.6,14.7,6.3
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,10.0,2024,1059,136,5.455125571153035,8.7,1.1,21.59962689208188,9.2,7.4,7.5,20.1,9.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,11.0,2024,1496,162,4.64,8.3,1.8,18.73,5.5,5.7,7.2,31.8,5.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,604,36,5.39,8.41,4.76,20.41,8.72,17.69,12.35,32.2,12.84
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2024,564,82,4.913641903110739,4.6,5.7,20.67769357202443,4.3,14.6,12.8,19.5,6.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,518,80,4.45,3.3,5.7,18.99,4.9,5.6,4.3,34.5,9.3
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,2.0,2024,2178,69,5.496864151094937,2.6,3.3,20.04281655702024,5.6,8.9,2.9,14.1,8.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2024,751,113,5.407612048335753,7.9,0.7,20.83916416454117,4.8,10.5,6.4,9.5,8.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,9.0,2024,2167,151,4.967552941171959,7.4,2.7,21.12429534999317,5.3,5.3,13.0,17.8,10.0
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5.0,2025,1822,129,4.169841244759359,2.7,1.3,17.50537226169021,3.8,4.4,2.6,20.6,7.0
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,12.0,2024,2698,151,4.958793088467578,6.0,2.2,20.54587894278677,5.9,14.6,8.9,13.8,4.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,1847,133,4.31,2.6,0.9,18.38,3.6,4.9,7.2,18.3,7.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,1487,92,4.37,8.7,1.8,18.75,4.1,12.3,5.4,14.0,10.7
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,2156,156,4.55,2.6,0.7,18.15,9.1,4.4,7.2,24.0,6.3
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,10.0,2024,1879,119,1.6,3.8,2.1,12.7,4.3,8.5,5.0,20.1,7.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2024,2687,46,4.64,9.0,1.5,19.08,4.4,8.6,3.1,22.5,7.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2025,1712,91,5.0,2.5,1.1,21.0,4.5,6.1,2.6,13.9,8.1
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,559,37,5.22,8.27,4.3,20.49,8.55,19.56,12.62,32.06,12.19
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,7.0,2024,1267,61,5.2,8.6,1.9,22.0,3.6,14.4,6.9,38.9,15.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,1625,75,5.3,6.1,1.8,21.5,6.8,6.1,9.4,19.4,6.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,2.0,2025,1734,34,5.3,5.7,1.6,20.4,5.5,4.4,5.8,19.9,7.9
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,11.0,2024,2104,108,5.3,4.1,1.7,21.8,8.7,7.4,6.2,13.1,4.9
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,1865,138,5.4,4.4,2.6,21.8,5.5,5.2,3.7,39.8,4.7
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2025,1274,158,5.3,4.1,3.1,21.7,5.1,5.0,3.2,24.7,4.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2024,2187,130,5.2,3.2,3.4,21.0,5.1,5.8,4.5,14.8,16.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8.0,2024,1482,136,5.3,2.5,1.3,21.0,9.6,17.2,11.3,26.4,7.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,556,37,5.39,8.6,4.73,21.61,8.71,18.7,12.51,32.05,12.28
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,6.0,2024,563,36,5.41,8.44,4.25,21.55,8.88,19.02,12.5,31.6,12.64
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,11.0,2024,556,37,5.31,8.51,4.69,20.44,8.56,19.67,12.69,29.66,12.23
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8.0,2024,539,40,5.13,8.17,4.33,21.98,8.77,19.89,12.81,31.46,12.38
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5.0,2024,1860,124,5.1,2.3,1.0,21.7,4.9,10.3,7.3,18.6,9.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,2.0,2024,1931,92,2.3,6.5,1.8,8.7,5.2,7.5,5.3,20.4,7.1
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5.0,2024,1295,125,1.7,2.8,4.5,11.5,5.4,6.3,5.5,20.2,8.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5.0,2024,2703,128,3.8,2.9,5.7,14.4,8.8,5.9,5.0,20.3,8.3
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2024,1912,42,4.24,1.8,1.0,18.87,4.0,5.2,9.5,17.1,8.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,10.0,2024,694,162,4.3,4.2,1.8,18.6,9.6,4.5,4.2,18.8,6.0
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,9.0,2024,1959,80,4.34,2.5,2.3,19.08,3.8,15.3,9.5,34.6,13.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,748,129,4.6,2.6,4.6,19.37,5.1,19.2,5.0,17.0,7.0
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2024,543,36,5.2,8.4,4.3,21.7,8.6,18.9,12.8,31.2,12.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,2.0,2024,518,34,4.9,8.1,4.0,21.0,8.3,18.2,12.3,30.2,12.1
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,10.0,2024,1547,93,4.44,7.7,1.1,18.57,4.3,19.2,5.3,12.0,8.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,909,29,4.49,4.4,1.0,18.76,3.5,5.7,9.5,19.3,7.9
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5.0,2024,557,37,5.3,8.6,4.4,22.2,8.8,19.4,13.1,31.9,12.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,6.0,2024,531,35,5.0,8.2,4.1,21.3,8.4,18.5,12.5,30.6,12.3
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,7.0,2024,560,38,5.4,8.7,4.5,22.3,8.9,19.5,13.2,32.2,12.9
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8.0,2024,548,37,5.2,8.5,4.3,21.8,8.7,19.0,12.9,31.3,12.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,512,34,5.13,8.39,4.46,20.34,9.03,17.74,13.47,31.79,13.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,539,42,5.06,8.05,4.55,21.55,8.13,19.33,12.63,33.29,14.29
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,9.0,2024,539,36,5.1,8.3,4.2,21.5,8.6,18.7,12.7,31.0,12.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,10.0,2024,554,37,5.3,8.6,4.4,22.1,8.8,19.3,13.1,31.8,12.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,11.0,2024,545,36,5.2,8.4,4.3,21.7,8.6,18.9,12.8,31.3,12.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8.0,2024,532,33,5.26,8.59,4.38,21.28,9.17,20.63,13.49,28.43,13.72
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,564,38,5.4,8.7,4.5,22.4,8.9,19.6,13.3,32.3,13.0
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,592,40,5.41,9.15,4.84,20.97,8.16,17.79,12.59,35.5,11.81
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,551,37,5.3,8.5,4.4,22.0,8.7,19.2,13.0,31.7,12.7
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1.0,2025,552,37,4.9,7.9,3.9,20.4,8.1,17.7,12.0,29.7,11.9
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,12.0,2024,567,39,5.5,8.8,4.5,22.5,9.0,19.7,13.4,32.5,13.1
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8.0,2024,501,38,5.04,8.43,4.38,20.11,8.94,18.57,12.33,34.43,11.69
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,6.0,2024,539,36,5.32,7.89,4.08,20.97,8.74,17.8,11.56,29.1,11.81
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11.0,2025,1254,129,7.1,7.2,3.0,26.6,10.2,14.0,5.8,28.6,6.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7.0,2024,443,29,5.96,10.86,5.86,26.21,10.73,23.85,16.83,40.02,16.53
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8.0,2024,424,30,4.24,2.1,1.5,22.91,4.0,5.0,7.3,20.1,7.6
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,6.0,2024,1912,62,7.1,8.8,4.5,27.2,9.2,7.0,5.5,12.2,8.8
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8.0,2024,1967,124,6.7,9.0,1.8,26.5,6.5,9.2,7.0,13.0,12.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11.0,2024,424,28,6.8,10.6,5.6,26.5,10.8,24.2,16.2,38.9,15.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,2.0,2024,440,23,6.54,10.8,5.78,26.13,10.18,7.05,17.01,35.61,15.84
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,10.0,2024,438,27,6.99,9.95,5.91,26.31,10.85,24.45,15.7,41.6,15.96
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4.0,2024,441,27,6.77,10.48,5.37,26.54,10.87,23.3,16.74,38.8,16.39
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,9.0,2024,419,28,6.7,10.4,5.5,26.2,10.7,23.9,16.1,38.5,15.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11.0,2024,768,125,6.7,6.5,2.2,27.1,4.3,5.5,5.4,17.5,9.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8.0,2024,426,28,6.9,10.6,5.6,26.6,10.9,24.3,16.4,39.1,16.0
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11.0,2024,446,29,6.35,10.72,5.65,26.88,10.43,25.61,16.41,39.08,15.86
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,10.0,2024,464,30,7.16,9.91,5.18,26.06,10.05,5.99,15.58,38.57,14.6
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8.0,2024,430,29,7.28,11.26,5.3,26.77,9.99,7.8,16.0,42.65,15.71
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12.0,2024,441,30,7.2,11.0,5.9,27.5,11.3,25.2,17.0,40.3,16.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,2.0,2024,423,24,5.86,10.86,5.22,26.88,9.66,7.39,16.41,35.28,16.26
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12.0,2024,424,27,6.96,10.49,5.86,26.12,11.8,5.96,15.58,40.65,16.31
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1.0,2025,430,28,6.4,9.8,5.2,24.9,10.2,22.8,15.2,36.8,15.0
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4.0,2024,868,124,6.9,5.4,4.5,26.6,4.1,19.7,5.6,19.8,7.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12.0,2024,429,41,6.8,2.4,1.4,26.6,5.9,14.3,8.5,13.6,12.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11.0,2024,435,28,6.28,9.98,5.91,26.26,10.73,23.52,15.42,39.85,15.93
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4.0,2024,1342,156,7.2,2.5,4.6,27.1,4.7,5.4,13.6,24.8,7.6
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11.0,2024,1135,153,7.1,7.6,3.0,27.1,3.8,7.8,9.1,29.5,11.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1.0,2025,1709,189,3.4,4.7,1.9,27.2,5.5,9.5,6.5,19.4,6.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,3.0,2024,439,29,7.1,10.9,5.8,27.3,11.2,25.0,16.9,40.1,16.4
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,2.0,2024,402,26,6.4,10.1,5.3,25.5,10.4,23.2,15.5,37.4,15.2
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1.0,2024,423,28,6.8,10.5,5.6,26.4,10.8,24.1,16.2,38.7,15.8
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,10.0,2024,1438,92,6.4,2.9,1.1,27.0,5.8,10.7,4.2,19.0,7.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7.0,2024,2184,56,4.2,7.5,3.0,22.37,4.4,6.5,7.1,20.5,14.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7.0,2024,627,105,6.4,4.0,1.0,27.0,6.6,5.6,3.2,24.7,7.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4.0,2024,429,28,6.9,10.7,5.7,26.8,11.0,24.5,16.5,39.3,16.0
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4.0,2025,868,123,3.9239893221337305,2.6,1.5,20.85961515964968,5.4,5.75,4.8,14.7,8.6
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7.0,2024,436,58,6.7,2.5,2.5,26.8,7.6,18.9,4.0,15.7,4.4
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,6.0,2024,802,136,7.0,8.3,1.5,27.0,8.9,5.9,2.6,13.7,8.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7.0,2024,560,45,6.8,4.6,2.9,27.2,9.0,8.7,4.3,13.5,6.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11.0,2024,1568,104,6.8,3.0,1.1,27.0,4.6,14.2,6.4,39.3,6.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12.0,2024,1487,36,6.4,7.5,0.8,27.2,5.1,6.5,3.9,12.9,9.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1.0,2024,1876,92,6.8,2.3,1.4,27.0,6.9,9.6,3.9,17.7,5.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12.0,2024,1487,134,6.9,6.4,4.8,27.2,4.9,9.0,4.2,18.5,9.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1.0,2024,743,92,2.5,2.9,2.3,26.4,4.4,4.7,4.2,15.4,11.4
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,5.0,2024,434,29,7.0,10.8,5.7,27.0,11.1,24.7,16.7,39.7,16.2
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7.0,2024,436,29,7.1,10.9,5.8,27.2,11.2,24.9,16.8,40.0,16.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8.0,2024,912,91,1.4,4.1,1.0,27.1,11.2,7.5,8.0,23.7,7.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,3.0,2024,604,42,3.4,3.1,3.6,26.6,5.4,3.8,11.3,25.2,12.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1.0,2024,1746,155,7.1,3.5,2.6,27.0,4.9,4.3,4.5,20.9,6.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,5.0,2024,789,134,4.1,8.5,1.0,26.49038270572218,8.3,6.5,6.9,17.1,5.0
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,5.0,2024,608,114,1.5,8.7,5.2,26.6009433408267,4.7,9.4,6.9,30.2,6.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4.0,2024,1252,122,2.4,7.3,0.8,26.73189765679152,7.6,7.4,3.9,16.5,7.2
