hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,4,2024,1002,113,4.2,2.8,1.3,19.9,6.8,15.3,13.6,11.4,7.7
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,7,2024,652,47,4.37,7.36,3.66,19.27,7.81,16.57,11.11,28.34,11.1
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5,2024,1860,124,5.1,2.3,1.0,21.7,4.9,10.3,7.3,18.6,9.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8,2024,539,40,5.13,8.17,4.33,21.98,8.77,19.89,12.81,31.46,12.38
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,11,2024,556,37,5.31,8.51,4.69,20.44,8.56,19.67,12.69,29.66,12.23
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,6,2024,563,36,5.41,8.44,4.25,21.55,8.88,19.02,12.5,31.6,12.64
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4,2024,556,37,5.39,8.6,4.73,21.61,8.71,18.7,12.51,32.05,12.28
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8,2024,1482,136,5.3,2.5,1.3,21.0,9.6,17.2,11.3,26.4,7.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1,2024,2187,130,5.2,3.2,3.4,21.0,5.1,5.8,4.5,14.8,16.5
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1,2025,1274,158,5.3,4.1,3.1,21.7,5.1,5.0,3.2,24.7,4.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4,2024,1865,138,5.4,4.4,2.6,21.8,5.5,5.2,3.7,39.8,4.7
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,11,2024,2104,108,5.3,4.1,1.7,21.8,8.7,7.4,6.2,13.1,4.9
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,2,2025,1734,34,5.3,5.7,1.6,20.4,5.5,4.4,5.8,19.9,7.9
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3,2024,1625,75,5.3,6.1,1.8,21.5,6.8,6.1,9.4,19.4,6.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,7,2024,1267,61,5.2,8.6,1.9,22.0,3.6,14.4,6.9,38.9,15.8
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3,2024,559,37,5.22,8.27,4.3,20.49,8.55,19.56,12.62,32.06,12.19
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,1,2025,1712,91,5.0,2.5,1.1,21.0,4.5,6.1,2.6,13.9,8.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11,2024,446,29,6.35,10.72,5.65,26.88,10.43,25.61,16.41,39.08,15.86
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4,2024,1342,156,7.2,2.5,4.6,27.1,4.7,5.4,13.6,24.8,7.6
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8,2024,426,28,6.9,10.6,5.6,26.6,10.9,24.3,16.4,39.1,16.0
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11,2024,435,28,6.28,9.98,5.91,26.26,10.73,23.52,15.42,39.85,15.93
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,9,2024,419,28,6.7,10.4,5.5,26.2,10.7,23.9,16.1,38.5,15.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4,2024,441,27,6.77,10.48,5.37,26.54,10.87,23.3,16.74,38.8,16.39
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,10,2024,438,27,6.99,9.95,5.91,26.31,10.85,24.45,15.7,41.6,15.96
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8,2024,1967,124,6.7,9.0,1.8,26.5,6.5,9.2,7.0,13.0,12.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,6,2024,1912,62,7.1,8.8,4.5,27.2,9.2,7.0,5.5,12.2,8.8
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11,2025,1254,129,7.1,7.2,3.0,26.6,10.2,14.0,5.8,28.6,6.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1,2024,1746,155,7.1,3.5,2.6,27.0,4.9,4.3,4.5,20.9,6.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1,2024,1438,42,6.4,3.4,1.5,26.4,3.9,18.9,6.9,17.5,8.2
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11,2024,768,125,6.7,6.5,2.2,27.1,4.3,5.5,5.4,17.5,9.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12,2024,429,41,6.8,2.4,1.4,26.6,5.9,14.3,8.5,13.6,12.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,4,2024,868,124,6.9,5.4,4.5,26.6,4.1,19.7,5.6,19.8,7.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7,2024,443,29,5.96,10.86,5.86,26.21,10.73,23.85,16.83,40.02,16.53
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11,2024,1135,153,7.1,7.6,3.0,27.1,3.8,7.8,9.1,29.5,11.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,10,2024,1438,92,6.4,2.9,1.1,27.0,5.8,10.7,4.2,19.0,7.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7,2024,627,105,6.4,4.0,1.0,27.0,6.6,5.6,3.2,24.7,7.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12,2024,1487,134,6.9,6.4,4.8,27.2,4.9,9.0,4.2,18.5,9.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7,2024,436,58,6.7,2.5,2.5,26.8,7.6,18.9,4.0,15.7,4.4
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,6,2024,802,136,7.0,8.3,1.5,27.0,8.9,5.9,2.6,13.7,8.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,7,2024,560,45,6.8,4.6,2.9,27.2,9.0,8.7,4.3,13.5,6.5
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,11,2024,1568,104,6.8,3.0,1.1,27.0,4.6,14.2,6.4,39.3,6.9
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12,2024,1487,36,6.4,7.5,0.8,27.2,5.1,6.5,3.9,12.9,9.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1,2024,1876,92,6.8,2.3,1.4,27.0,6.9,9.6,3.9,17.7,5.5
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,7,2024,2718,187,2.29,3.76,1.72,11.62,4.81,7.41,5.98,14.95,7.12
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,1,2024,1011,114,3.7,6.3,2.1,8.9,5.7,8.9,5.4,17.5,6.8
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,12,2024,2632,190,1.99,3.96,1.63,11.37,4.94,7.62,5.83,15.23,6.84
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,1,2025,2703,191,1.9,3.4,1.5,10.6,4.7,7.0,5.4,14.6,6.5
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,10,2024,2728,188,2.13,3.67,1.74,11.02,4.87,7.29,5.47,16.26,6.69
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,7,2024,2669,186,2.17,3.48,1.75,10.65,5.15,7.62,5.84,15.25,7.05
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,6,2024,2654,187,2.0,3.5,1.6,11.1,4.9,7.3,5.7,15.1,6.8
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,11,2024,2689,189,2.1,3.6,1.6,11.4,4.9,7.5,5.8,15.4,6.9
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,2,2024,2623,184,2.0,3.5,1.5,10.9,4.8,7.2,5.5,14.9,6.7
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,9,2024,2671,188,2.1,3.6,1.6,11.2,4.9,7.4,5.8,15.3,6.9
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,6,2024,2654,187,2.0,3.5,1.6,11.1,4.9,7.3,5.7,15.1,6.8
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,12,2024,1320,79,2.3,5.8,3.4,17.4,4.6,5.7,2.7,14.7,7.1
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,10,2024,1295,149,2.7,1.9,1.1,9.1,6.5,11.7,4.7,13.5,8.1
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,7,2025,543,94,1.5,4.9,1.3,26.6,7.4,6.0,3.5,12.8,7.9
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,1,2024,1938,125,1.7,3.9,0.7,8.3,6.6,15.9,4.4,15.4,9.5
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,5,2024,1703,41,1.6,4.6,2.1,20.6,4.4,19.6,4.3,16.2,8.2
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,9,2024,756,147,1.5,2.6,2.0,9.1,4.3,8.1,4.4,14.9,6.6
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,10,2024,2792,187,2.25,3.3,1.47,10.94,4.81,7.62,5.93,15.37,6.93
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,6,2024,1458,136,1.9,6.8,1.7,11.6,5.5,5.7,9.7,16.7,5.8
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,8,2024,596,131,4.2,6.3,1.7,7.7,10.8,8.8,12.8,13.4,10.4
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,3,2024,1812,61,1.8,3.2,1.5,10.0,5.7,12.2,4.3,13.3,7.9
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,10,2024,1869,105,1.0,10.6,1.9,13.7,5.3,14.4,6.9,15.1,8.6
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,12,2024,1714,47,1.2,1.8,1.9,12.6,4.2,7.2,9.3,9.8,7.5
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,4,2024,543,69,2.2,3.4,3.2,21.5,5.6,19.0,5.4,13.1,15.0
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,10,2024,691,47,1.6,4.8,1.2,10.4,11.0,5.3,2.7,29.7,5.9
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,6,2024,2156,88,1.2,5.4,0.6,12.4,9.4,9.4,5.6,22.7,9.7
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,10,2024,1842,136,1.1,4.2,4.6,10.1,5.9,7.1,10.3,18.7,5.6
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,2,2024,413,113,2.4,3.5,1.8,8.9,4.4,10.4,15.9,18.9,9.6
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,3,2024,2687,133,1.9,2.3,4.8,7.9,4.4,7.0,5.3,12.4,5.2
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,9,2024,1964,58,2.5,3.7,3.4,16.8,4.0,7.9,16.6,15.7,6.6
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,1,2024,1040,48,1.3,2.5,1.8,10.9,4.6,8.5,7.3,33.2,13.5
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,8,2024,1467,103,1.4,6.1,1.4,10.7,5.3,4.4,8.0,24.4,6.9
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,7,2024,1481,104,2.0,3.4,1.5,11.1,4.9,7.4,5.6,15.6,7.2
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,12,2024,1252,29,6.4,4.8,1.8,9.6,6.9,9.4,5.7,33.2,7.9
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,8,2024,1789,51,6.9,3.8,1.8,15.0,4.9,11.9,6.0,12.4,16.0
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,5,2024,1474,104,2.0,3.4,1.5,11.1,4.9,7.3,5.5,15.5,7.1
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,5,2024,1474,104,2.0,3.4,1.5,11.1,4.9,7.3,5.5,15.5,7.1
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,11,2024,1458,102,1.9,3.3,1.5,10.9,4.8,7.1,5.4,15.3,7.0
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,8,2025,1456,101,1.87,3.05,1.4,11.07,4.84,7.03,4.99,14.42,7.32
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,9,2024,1455,103,1.76,3.37,1.35,10.59,5.0,6.91,5.52,14.55,7.37
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,3,2024,1473,105,1.96,3.33,1.54,11.41,4.96,6.66,5.18,15.01,7.03
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,6,2025,1481,103,1.76,3.25,1.53,10.4,4.78,6.6,4.86,14.37,6.75
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,1,2024,1456,102,1.9,3.3,1.5,10.8,4.8,7.1,5.4,15.2,7.0
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,2,2024,1214,30,1.9,5.7,1.3,10.1,5.1,14.9,4.2,31.2,7.8
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,1,2024,1431,102,1.96,3.37,1.39,11.17,4.65,7.44,5.17,15.17,7.2
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,6,2024,756,117,1.0,2.1,0.9,11.8,4.4,17.1,7.1,20.5,8.1
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,3,2024,1333,53,0.9,1.8,1.2,22.2,5.5,8.1,10.4,38.5,15.2
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,6,2024,1135,160,1.0,3.7,1.3,12.6,4.3,16.5,3.6,12.3,7.0
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,12,2024,1437,122,1.0,2.9,2.5,7.9,4.4,20.9,7.0,33.6,9.9
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,4,2024,1059,129,1.0,8.1,1.0,11.3,4.6,18.5,5.2,30.2,11.1
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,1,2024,869,112,1.0,2.5,3.2,9.1,5.2,8.1,6.3,29.0,6.5
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,2,2024,2671,87,1.0,3.2,3.4,13.6,8.9,8.7,4.3,15.2,8.5
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,12,2024,1312,87,1.0,6.4,3.0,13.6,4.4,11.1,5.8,14.7,8.4
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,6,2024,531,86,0.9,3.3,2.0,11.5,5.1,19.6,6.9,20.5,12.6
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,3,2024,1298,104,1.1,3.0,1.1,12.6,6.9,14.0,3.1,12.4,7.7
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,10,2024,1578,105,1.0,4.0,0.9,12.7,6.9,4.3,6.9,9.6,8.7
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,1,2024,868,188,1.0,2.6,1.6,9.2,5.3,3.7,4.7,17.8,7.1
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,8,2024,1735,125,1.01,1.91,0.62,8.93,3.6,3.64,2.74,9.02,4.96
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,11,2024,1725,121,1.0,1.8,0.7,7.1,3.5,3.6,2.6,9.2,4.7
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,2,2024,1734,123,0.93,1.89,0.71,6.9,3.37,3.7,2.63,9.27,4.52
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,11,2025,1742,122,0.91,1.68,0.62,6.2,3.39,3.45,2.29,8.93,4.69
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,6,2024,1703,120,1.0,1.8,0.7,7.0,3.5,3.5,2.5,9.0,4.6
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,1,2024,1753,123,1.04,1.66,0.65,6.79,3.49,3.5,2.46,8.85,4.41
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,9,2024,1704,124,1.05,1.81,0.73,8.42,3.55,3.66,2.67,9.28,5.14
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,9,2024,1604,105,0.9,3.9,1.6,14.7,5.7,8.5,12.7,15.3,6.1
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,2,2024,1725,61,1.0,4.3,0.7,13.6,4.3,6.6,6.3,18.3,10.0
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,11,2024,748,73,3.6,3.2,5.8,21.7,5.1,19.2,6.8,18.7,7.9
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,12,2024,426,192,2.1,2.6,0.9,10.7,6.7,17.2,5.6,27.6,6.5
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,1,2024,1008,90,1.6,5.3,1.1,9.7,4.2,10.4,3.5,14.2,9.3
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,6,2024,1688,90,2.1,7.3,1.2,25.5,4.8,6.0,12.9,13.4,5.7
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,12,2024,1823,125,6.8,4.4,2.8,9.4,8.3,24.2,13.1,14.2,9.6
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,2,2024,1474,72,1.8,2.3,1.1,15.7,6.7,3.6,6.8,17.1,4.8
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,1,2024,623,108,2.8,2.4,1.6,15.5,4.6,13.8,8.7,20.1,6.9
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,10,2024,1326,194,4.0,8.7,1.8,9.5,7.0,10.5,16.2,12.2,4.9
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,10,2024,1754,120,3.4,4.2,3.0,12.7,7.9,10.9,11.3,22.7,6.1
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,3,2024,423,86,5.1,3.3,1.7,21.8,6.0,7.8,8.7,14.9,5.1
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,6,2024,1593,112,1.5,2.7,1.1,9.5,4.4,5.9,4.5,13.2,6.3
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,11,2024,1614,113,1.6,2.8,1.2,9.7,4.5,6.1,4.6,13.5,6.4
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,6,2024,1609,113,1.65,2.75,1.13,9.7,4.48,5.83,4.78,13.98,6.48
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,3,2024,1606,115,1.57,2.73,1.12,9.91,4.56,6.23,4.59,13.56,6.57
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,2,2024,1612,114,1.46,2.98,1.3,9.56,4.47,6.2,4.69,13.82,6.79
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,5,2024,1582,112,1.68,2.71,1.11,9.75,4.59,5.86,3.99,13.2,6.64
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,7,2024,1628,115,1.77,2.88,1.14,9.94,4.63,6.34,4.72,13.98,6.63
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,1,2025,1625,114,1.4,2.6,1.0,9.1,4.3,5.6,4.2,12.7,6.0
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,4,2024,1623,114,1.6,2.8,1.2,9.9,4.5,6.2,4.7,13.7,6.5
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,5,2024,1634,115,1.7,2.9,1.2,10.0,4.6,6.3,4.7,13.8,6.5
H016,Hospital CIMA,Costa Rica,San José,San José Province,3,2024,645,129,1.4,3.3,2.1,10.7,4.7,11.7,14.1,13.8,7.8
H016,Hospital CIMA,Costa Rica,San José,San José Province,1,2024,1767,62,1.5,4.2,1.1,8.8,6.9,12.7,12.7,17.4,5.1
H016,Hospital CIMA,Costa Rica,San José,San José Province,8,2025,1268,89,1.1,2.27,1.01,7.92,4.15,4.81,3.84,11.08,5.87
H016,Hospital CIMA,Costa Rica,San José,San José Province,2,2024,1285,93,1.46,2.36,1.09,7.4,3.9,5.3,3.81,11.8,5.94
H016,Hospital CIMA,Costa Rica,San José,San José Province,1,2025,1298,91,1.2,2.2,0.9,8.3,3.9,4.8,3.5,11.4,5.5
H016,Hospital CIMA,Costa Rica,San José,San José Province,11,2024,1315,93,1.35,2.29,0.98,7.1,4.0,5.52,4.07,12.08,5.7
H016,Hospital CIMA,Costa Rica,San José,San José Province,3,2024,1317,93,1.5,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,1,2024,1289,90,1.4,2.4,1.0,8.9,4.1,5.2,3.9,12.1,5.8
H016,Hospital CIMA,Costa Rica,San José,San José Province,12,2025,413,88,1.5,3.2,2.9,27.0,6.9,13.8,4.2,27.1,12.1
H016,Hospital CIMA,Costa Rica,San José,San José Province,7,2024,1482,61,1.4,4.1,1.0,26.8,5.0,7.7,5.3,13.9,7.4
H016,Hospital CIMA,Costa Rica,San José,San José Province,9,2024,1458,129,1.4,6.2,0.6,10.7,4.4,5.2,13.0,16.5,9.4
H016,Hospital CIMA,Costa Rica,San José,San José Province,1,2024,551,29,1.4,4.2,1.7,12.3,9.2,14.7,5.2,9.1,10.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,9,2024,1725,117,1.4,6.0,1.0,14.7,4.5,11.9,14.0,31.9,5.8
H016,Hospital CIMA,Costa Rica,San José,San José Province,7,2024,1623,136,1.4,4.5,0.9,11.8,4.4,6.1,3.6,32.5,8.3
H016,Hospital CIMA,Costa Rica,San José,San José Province,2,2024,1717,149,1.5,2.7,1.5,9.6,4.0,19.0,4.7,11.8,6.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,6,2024,1283,89,1.43,2.41,1.05,8.12,4.17,5.32,3.99,12.37,6.05
H016,Hospital CIMA,Costa Rica,San José,San José Province,3,2024,1317,93,1.5,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,9,2024,1298,91,1.43,2.37,0.96,8.02,3.94,5.4,3.82,12.2,5.89
H016,Hospital CIMA,Costa Rica,San José,San José Province,7,2024,1312,92,1.5,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,9,2024,1280,90,1.4,2.4,1.0,8.8,4.1,5.1,3.8,12.0,5.7
H016,Hospital CIMA,Costa Rica,San José,San José Province,7,2024,1312,92,1.5,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,11,2024,1835,108,1.4,4.8,2.8,8.8,6.9,6.9,9.6,29.1,9.3
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,12,2024,1585,137,1.5,11.0,1.6,20.3,5.6,8.8,13.8,11.4,6.2
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,12,2024,860,75,1.4,3.2,5.2,14.3,5.1,10.2,10.1,20.6,6.7
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1073,73,1.55,2.81,1.02,9.43,4.29,5.58,4.19,12.55,6.16
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,11,2024,2156,42,2.2,1.8,2.2,9.4,6.6,8.6,9.0,12.2,8.1
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1743,104,1.9,2.3,1.4,10.7,5.7,8.5,4.0,15.5,8.2
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1024,154,2.5,2.7,1.9,9.7,5.2,9.1,4.4,13.9,7.9
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,8,2024,1037,72,1.5,2.6,1.1,9.5,4.3,5.6,4.2,12.9,6.1
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,12,2024,1059,75,1.6,2.8,1.2,9.8,4.5,5.9,4.5,13.4,6.4
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,8,2024,1040,74,1.49,2.76,1.1,10.05,4.28,5.64,4.06,12.63,6.23
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,6,2024,1020,71,1.4,2.5,1.0,9.2,4.2,5.4,4.1,12.5,6.0
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,9,2024,1057,73,1.43,2.61,1.1,9.2,4.17,5.54,4.11,12.84,5.85
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1045,73,1.5,2.7,1.1,9.6,4.4,5.7,4.3,13.1,6.2
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,1,2024,1047,72,1.36,2.57,0.93,8.97,4.4,5.76,4.29,12.45,6.12
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1045,73,1.5,2.7,1.1,9.6,4.4,5.7,4.3,13.1,6.2
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,6,2024,1023,72,1.55,2.76,1.13,9.44,4.25,5.74,4.29,13.21,6.23
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,8,2025,1867,132,7.1,6.0,1.6,13.1,7.8,18.9,7.0,13.0,8.4
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,3,2024,1056,74,1.6,2.7,1.1,9.7,4.4,5.8,4.4,13.3,6.3
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,5,2024,807,56,4.2,6.8,3.5,18.7,7.6,15.6,10.4,27.1,10.9
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,10,2024,872,104,3.6,2.3,2.1,10.2,4.5,5.3,4.3,13.5,7.6
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,4,2024,791,55,3.88,6.9,3.33,17.62,7.38,16.0,10.42,26.41,10.54
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,5,2024,756,55,3.91,6.77,3.45,18.34,7.67,14.69,10.51,26.16,10.16
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,10,2024,804,55,4.2,6.8,3.5,18.7,7.6,15.6,10.3,27.1,10.8
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,6,2024,774,54,4.19,6.8,3.44,18.11,7.32,15.27,10.53,27.03,10.54
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,5,2024,807,56,4.2,6.8,3.5,18.7,7.6,15.6,10.4,27.1,10.9
