hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,1,2024,759,88,1.7,6.0,2.0,16.6,5.0,3.6,8.5,13.0,6.5
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,1,2024,886,102,4.3,2.1,1.9,9.0,5.5,11.0,6.6,10.5,6.3
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,4,2024,1668,42,4.6,4.7,1.5,12.5,4.4,3.7,9.7,16.8,8.7
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,9,2024,1703,72,2.6,2.7,2.9,16.9,6.1,14.3,13.2,16.5,7.1
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,4,2024,1437,103,0.9,1.7,1.7,11.1,4.1,10.4,6.7,28.6,8.2
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,3,2024,1574,72,2.0,6.2,1.1,12.3,5.5,9.8,14.1,32.4,5.9
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,11,2024,1869,139,1.5,3.5,1.9,14.7,6.0,5.1,3.9,12.0,8.2
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,9,2024,1598,136,2.3,2.4,1.3,12.4,8.7,7.3,6.1,12.1,4.8
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,2,2025,2202,154,2.6,3.5,3.9,13.0,4.6,8.4,3.1,18.1,11.6
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,12,2024,993,60,1.4,2.6,3.3,9.1,3.5,3.3,7.0,24.7,9.5
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,9,2024,1736,132,4.0,4.0,3.1,10.8,4.8,7.3,9.9,29.2,5.5
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,8,2024,1865,160,1.5,6.7,5.7,12.7,7.8,20.7,6.5,26.4,6.5
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,3,2025,683,87,2.2,2.9,1.8,12.5,7.7,6.4,3.7,24.3,13.0
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,6,2024,845,50,1.4,8.5,1.9,11.8,6.4,6.7,6.8,24.5,5.9
H006,Hospital Italiano,Argentina,Buenos Aires,Buenos Aires Province,1,2024,982,136,2.6,2.7,1.1,12.7,4.8,8.5,5.5,33.2,16.3
H006,Hospital Italiano,Argentina,Buenos Aires,Buenos Aires Province,8,2024,1858,188,2.1,2.9,1.1,26.4,3.8,4.3,2.6,22.5,12.6
H006,Hospital Italiano,Argentina,Buenos Aires,Buenos Aires Province,7,2024,1746,155,2.4,3.9,1.6,10.0,4.1,7.9,13.2,36.8,7.0
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,4,2024,423,72,2.6,6.8,1.1,22.4,7.4,5.2,4.9,18.5,15.9
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,4,2024,1959,54,2.5,3.3,2.2,16.6,5.7,3.9,9.3,17.9,7.5
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,10,2025,687,87,1.4,6.1,1.8,12.0,4.6,21.0,6.7,39.7,10.8
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,3,2024,1650,129,2.1,3.9,3.0,8.1,4.0,9.3,6.2,13.2,6.6
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,3,2024,1229,45,3.5,2.6,3.1,10.7,8.6,13.6,2.8,13.2,6.2
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,1,2024,1296,130,1.9,3.7,1.7,9.2,5.2,5.5,4.1,16.0,11.6
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,12,2024,1456,61,1.6,4.9,1.6,13.2,6.1,4.3,3.8,24.3,7.2
H008,Hospital México,Costa Rica,San José,San José Province,11,2024,1837,65,2.3,3.5,1.4,13.0,7.0,7.2,6.4,19.6,5.6
H008,Hospital México,Costa Rica,San José,San José Province,10,2024,1254,117,1.4,8.6,3.3,13.6,5.3,16.8,9.0,16.7,10.2
H008,Hospital México,Costa Rica,San José,San José Province,7,2024,413,89,7.1,2.2,2.2,11.6,7.5,7.4,6.7,14.8,7.2
H008,Hospital México,Costa Rica,San José,San José Province,6,2024,1052,114,2.5,2.1,2.0,8.8,4.3,19.6,7.1,19.0,6.2
H008,Hospital México,Costa Rica,San José,San José Province,6,2024,625,29,2.7,3.7,3.0,11.6,4.9,5.6,4.3,27.5,7.6
H008,Hospital México,Costa Rica,San José,San José Province,5,2024,426,88,1.7,5.7,1.9,8.3,4.8,10.8,8.9,19.2,8.5
H008,Hospital México,Costa Rica,San José,San José Province,5,2024,2689,188,1.8,4.2,1.9,16.4,6.0,8.0,4.5,17.1,10.1
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9,2025,1912,106,4.8,6.4,5.2,7.9,4.4,11.9,4.8,18.6,8.2
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,2,2024,1755,88,2.4,5.9,2.7,11.7,5.1,15.8,4.7,18.5,9.8
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,8,2024,878,136,2.9,8.9,4.5,11.1,5.6,8.0,4.3,18.4,7.8
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,5,2024,1087,135,1.5,4.4,1.0,14.1,7.6,7.5,4.4,18.6,6.6
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,4,2024,698,53,3.6,1.9,4.5,16.9,8.9,13.5,4.4,19.0,9.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,10,2024,1879,119,1.6,3.8,2.1,12.7,4.3,8.5,5.0,20.1,7.6
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,2,2024,1931,92,2.3,6.5,1.8,8.7,5.2,7.5,5.3,20.4,7.1
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5,2024,1295,125,1.7,2.8,4.5,11.5,5.4,6.3,5.5,20.2,8.4
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,5,2024,2703,128,3.8,2.9,5.7,14.4,8.8,5.9,5.0,20.3,8.3
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1,2024,743,92,2.5,2.9,2.3,26.4,4.4,4.7,4.2,15.4,11.4
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,1,2025,1709,189,3.4,4.7,1.9,27.2,5.5,9.5,6.5,19.4,6.1
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8,2024,912,91,1.4,4.1,1.0,27.1,11.2,7.5,8.0,23.7,7.7
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,3,2024,604,42,3.4,3.1,3.6,26.6,5.4,3.8,11.3,25.2,12.5
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,7,2025,1254,129,1.0,5.5,2.9,22.9,4.6,8.4,5.8,9.5,7.9
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,3,2024,539,103,7.0,3.4,1.8,9.7,5.2,5.0,4.4,27.0,9.9
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,9,2024,1823,160,1.2,2.6,1.3,16.5,5.7,5.3,7.2,26.6,7.9
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,8,2024,531,130,1.5,2.3,1.5,8.0,4.3,10.3,7.4,25.2,13.4
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,6,2024,1102,62,1.3,3.0,1.3,7.4,10.6,7.9,7.9,22.7,7.2
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,8,2024,1770,29,1.3,2.9,2.0,12.7,6.4,13.6,5.0,14.2,13.7
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,11,2024,1306,110,1.0,3.8,3.1,12.5,6.0,14.5,3.7,15.8,6.5
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,1,2024,813,60,1.1,8.6,1.7,25.5,5.7,4.9,8.9,16.0,9.8
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,11,2024,868,65,1.1,4.8,1.2,23.5,6.3,9.5,9.9,18.6,10.9
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,7,2024,1697,153,1.5,2.9,1.2,11.7,5.0,5.5,3.5,13.4,6.6
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,8,2024,2145,90,1.8,1.8,3.1,12.6,9.6,5.0,6.9,13.1,6.9
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,7,2024,1949,61,1.9,6.7,0.8,9.2,5.1,15.6,6.5,19.7,8.0
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,7,2024,621,87,3.5,2.5,4.8,13.8,6.6,7.3,5.6,18.6,9.2
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,12,2024,1545,109,2.5,3.2,1.6,23.4,5.6,5.1,6.8,18.7,9.7
H016,Hospital CIMA,Costa Rica,San José,San José Province,3,2024,1912,45,1.4,2.7,3.6,19.1,5.3,5.8,6.1,15.4,6.4
H016,Hospital CIMA,Costa Rica,San José,San José Province,7,2025,1438,191,1.4,2.6,3.6,18.7,6.0,17.6,4.8,18.3,5.6
H016,Hospital CIMA,Costa Rica,San José,San José Province,2,2024,1007,45,1.4,8.5,1.9,9.3,6.6,6.7,4.2,8.5,12.9
H016,Hospital CIMA,Costa Rica,San José,San José Province,6,2024,768,104,1.4,6.3,1.1,24.9,4.3,5.2,4.3,34.2,8.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,3,2024,1634,50,1.5,4.6,1.0,10.3,6.1,3.6,9.5,27.0,7.0
H016,Hospital CIMA,Costa Rica,San José,San José Province,1,2024,770,48,1.3,3.6,3.2,16.6,6.1,14.4,11.2,29.6,8.2
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,1,2024,1275,92,3.6,5.7,1.9,14.0,4.8,6.3,3.9,9.2,7.7
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,10,2024,1813,46,1.3,4.7,1.0,12.6,6.4,9.0,10.4,15.8,11.6
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,5,2024,1151,92,2.4,4.6,2.0,13.8,3.9,8.0,9.7,17.3,8.2
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,12,2024,1257,41,2.2,4.4,2.0,9.5,9.5,5.6,7.4,17.7,7.0
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,7,2024,912,126,3.6,2.8,4.6,10.9,5.2,6.1,3.5,17.5,8.2
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,11,2024,1527,117,1.4,3.5,4.7,12.3,4.7,5.8,5.8,20.2,6.7
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,3,2024,619,79,4.5,3.5,3.1,10.8,8.7,6.5,7.6,24.6,5.2
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,1,2024,1803,91,1.0,3.5,1.7,10.6,5.8,5.1,7.1,24.5,7.1
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,10,2024,2196,72,1.4,5.4,1.6,16.9,5.7,8.7,5.8,24.7,7.2
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,12,2024,2184,154,2.2,5.8,4.2,11.9,3.6,5.9,6.0,17.5,7.4
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,7,2024,2187,87,1.1,2.6,0.7,17.1,6.3,5.0,6.2,25.6,6.1
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,11,2024,1731,61,6.4,2.3,1.2,16.8,5.2,10.6,4.5,10.4,8.1
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1545,69,1.6,5.5,1.0,12.6,8.6,24.2,16.2,33.6,6.4
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,904,163,1.0,3.9,2.5,12.4,7.4,20.9,3.8,19.9,8.0
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1853,189,3.6,3.9,1.0,8.7,5.3,8.9,10.3,19.9,5.9
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,9,2024,2187,127,1.4,2.7,3.1,12.8,7.0,5.1,6.7,17.1,10.0
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,5,2025,1697,30,3.2,6.3,1.4,8.7,5.8,5.2,13.5,27.4,7.9
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,4,2024,702,38,1.4,5.9,1.3,11.6,4.4,23.2,6.2,12.9,4.7
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,3,2024,614,79,1.9,7.3,3.0,15.3,8.9,5.1,6.7,12.1,8.6
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,545,114,4.1,3.1,2.1,22.4,5.7,8.7,7.2,13.7,7.8
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,8,2024,1746,82,2.1,3.0,5.7,7.8,5.1,5.9,2.9,26.5,15.2
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,7,2025,1938,73,1.8,2.8,4.2,13.8,4.6,16.8,3.9,31.8,7.7
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,904,125,1.7,2.7,1.6,12.3,4.8,6.9,6.8,22.5,8.4
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,9,2024,1447,153,5.5,3.3,1.5,12.4,3.6,5.0,6.8,12.8,16.0
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,10,2024,1338,73,3.3,7.0,1.1,14.0,4.0,7.9,16.2,13.1,8.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,9,2024,608,69,3.9,2.8,4.7,11.4,4.2,15.9,4.3,40.3,15.2
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1323,132,2.8,2.7,3.0,12.8,8.1,3.6,3.1,29.7,8.7
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,1,2024,1731,103,1.9,2.9,1.0,27.5,5.5,14.6,4.2,16.6,8.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,7,2024,2121,81,3.5,4.5,2.1,14.0,7.0,4.4,4.1,14.9,5.2
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1296,90,1.8,2.7,3.5,18.7,5.5,8.0,4.5,20.6,8.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,11,2024,743,61,7.2,3.8,1.0,9.2,8.3,3.6,4.0,14.9,12.1
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,6,2024,868,72,2.1,8.4,1.1,16.3,8.2,3.5,6.0,24.9,8.8
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,2,2024,1306,104,1.8,6.0,1.8,12.9,7.7,5.3,16.2,12.6,7.2
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,10,2024,712,102,1.8,5.4,1.0,13.2,6.0,7.0,4.2,13.2,10.2
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,3,2024,1024,108,1.2,5.8,1.9,14.4,10.9,13.1,13.5,18.7,7.3
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,1,2024,2112,135,6.9,11.0,4.2,16.8,3.9,5.6,4.3,32.5,4.7
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,4,2024,1048,92,4.6,5.1,2.2,18.4,4.7,20.3,9.4,32.4,11.0
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,11,2024,2180,114,1.2,3.1,2.0,23.7,5.7,4.2,4.9,13.5,9.9
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,5,2024,1742,121,1.9,4.9,4.6,7.1,7.7,6.9,4.0,10.6,16.0
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,3,2024,1747,112,2.2,3.9,3.5,9.8,4.9,8.2,13.4,33.5,16.4
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,8,2024,1290,118,2.3,6.0,2.0,11.6,8.1,9.2,7.1,13.0,6.5
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,12,2024,1123,113,1.4,6.8,2.9,14.0,4.4,19.7,10.9,13.3,9.4
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,7,2024,1475,122,1.8,2.2,1.9,12.6,5.6,9.4,5.7,12.4,8.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2024,1312,68,1.5,10.8,3.0,20.6,6.7,9.1,6.8,24.2,5.1
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1534,124,6.8,6.8,3.0,9.3,4.5,5.6,6.4,19.5,13.9
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,11,2024,1245,63,3.4,3.2,2.4,13.0,7.1,4.2,6.4,11.7,11.1
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,10,2024,1458,125,2.1,2.3,2.2,10.8,8.1,17.3,4.5,29.1,4.7
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,1,2024,889,93,2.1,8.7,1.1,9.7,6.9,11.4,6.4,12.9,6.7
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,2,2025,1747,156,2.2,4.4,1.3,12.7,5.7,8.5,6.7,17.5,7.8
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,8,2024,1317,69,4.6,2.2,1.1,23.2,3.6,9.4,5.9,22.9,6.7
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,9,2024,1949,35,2.2,2.6,5.8,9.1,3.7,14.6,5.9,24.0,6.8
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,2,2024,1319,37,2.4,6.2,1.9,11.6,8.2,16.2,5.8,23.2,6.0
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,11,2024,759,101,2.4,4.0,1.2,20.6,5.2,5.3,4.3,15.2,7.2
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,728,128,2.3,3.1,1.8,10.4,5.8,9.6,4.8,14.2,7.1
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,4,2024,1869,52,2.1,2.1,1.3,11.7,7.4,8.7,11.5,11.9,7.0
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,9,2025,1437,129,1.0,4.0,3.7,17.2,5.5,9.9,6.6,12.7,6.9
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,11,2024,1456,195,2.4,9.0,5.7,8.5,3.9,7.5,13.9,24.7,9.6
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,5,2024,1650,136,1.8,3.8,1.9,8.7,4.4,3.6,8.2,9.8,7.0
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,3,2024,1703,27,4.2,2.8,3.4,14.0,4.6,14.8,7.2,24.7,8.0
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,10,2024,1278,103,3.1,10.7,1.6,19.8,3.5,5.4,3.7,27.3,4.7
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1723,121,7.2,2.4,2.9,11.0,5.6,8.9,3.9,18.3,8.7
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,2623,104,2.3,4.2,1.1,11.7,4.5,8.4,10.0,19.0,8.1
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,4,2024,1298,55,2.7,2.7,1.8,11.4,6.6,15.6,5.6,13.0,8.8
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1746,72,4.5,3.5,1.4,23.4,4.4,10.1,3.1,16.5,8.0
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,7,2024,1625,73,2.1,4.0,2.3,8.0,5.3,7.5,7.3,15.1,8.2
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1306,102,1.7,3.5,1.0,8.6,4.4,24.3,13.1,15.6,8.3
