hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,7.0,2024,1380,96,1.98,3.47,1.48,11.89,4.62,7.27,5.99,16.48,7.63
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,3.0,2024,1579,105,2.91,4.33,2.24,13.67,6.33,10.82,8.2,19.43,8.57
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,4.0,2024,2244,152,2.31,3.81,1.68,11.36,5.67,8.8,7.0,18.14,7.59
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,4.0,2024,1445,113,2.78,5.04,2.17,13.91,6.6,10.48,7.58,21.49,7.88
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,5.0,2024,1139,67,1.7,2.58,1.03,9.41,4.05,5.21,4.45,11.96,6.35
H008,Hospital México,Costa Rica,San José,San José Province,8.0,2024,875,55,2.27,4.31,1.94,14.11,5.89,10.11,6.83,17.75,8.37
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,5.0,2024,871,52,3.95,6.46,3.53,18.01,8.05,15.5,9.83,25.21,10.31
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,2.0,2024,856,62,3.6,5.62,2.93,15.0,6.17,12.81,8.5,21.18,10.08
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,539,42,5.06,8.05,4.55,21.55,8.13,19.33,12.63,33.29,14.29
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,9.0,2024,1782,117,1.83,3.28,1.55,11.5,4.99,8.14,6.2,16.69,7.42
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,1.0,2024,1451,98,2.44,4.15,1.9,12.71,5.61,10.47,6.87,19.2,7.82
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,12.0,2024,1351,111,3.1,4.86,2.19,14.59,6.68,10.11,7.03,20.8,8.76
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,5.0,2024,2476,193,2.39,3.91,1.85,12.23,5.32,7.38,6.4,16.69,7.17
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,4.0,2024,1357,98,2.06,3.22,1.6,11.11,5.18,6.91,5.85,14.74,7.57
H006,Hospital Italiano,Argentina,Buenos Aires,Buenos Aires Province,1.0,2025,2012,116,1.73,2.95,1.17,10.23,4.9,6.63,5.12,14.68,6.81
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7.0,2024,1568,101,2.73,4.38,2.3,13.16,5.94,10.97,8.04,19.35,8.7
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,3.0,2024,592,40,5.41,9.15,4.84,20.97,8.16,17.79,12.59,35.5,11.81
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,12.0,2024,1026,66,1.73,3.06,1.31,10.39,4.65,5.77,4.87,13.73,6.07
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,9.0,2024,1808,114,2.18,3.8,1.99,13.44,5.94,8.32,7.45,16.81,8.38
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,1.0,2024,1645,114,1.5,2.67,1.27,9.06,4.2,5.9,4.58,12.38,6.84
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,6.0,2024,1324,90,2.2,3.62,1.53,10.88,5.55,8.17,5.92,16.78,7.17
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,10.0,2024,1378,96,2.44,4.01,1.79,12.32,4.78,8.69,6.34,18.21,8.33
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,8.0,2024,1246,87,2.51,3.88,1.63,13.01,5.43,9.3,6.13,17.35,7.41
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,9.0,2024,1083,66,1.51,2.34,0.93,9.79,4.46,5.63,3.89,12.36,6.39
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,10.0,2024,1047,72,2.83,5.69,2.48,16.84,7.02,13.36,8.54,23.63,10.12
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,2.0,2024,2748,199,2.02,3.77,1.42,11.75,4.91,7.36,5.83,15.36,6.57
H016,Hospital CIMA,Costa Rica,San José,San José Province,9.0,2024,1361,96,1.27,2.59,1.03,8.05,4.39,5.15,3.73,12.86,5.54
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,8.0,2024,1817,110,2.16,3.27,1.74,12.24,4.9,8.42,5.95,15.21,7.91
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,8.0,2024,1809,118,1.04,1.69,0.75,6.89,3.68,3.45,2.86,9.02,4.49
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,1.0,2025,1060,81,2.94,5.24,2.41,14.42,5.62,10.37,7.22,23.08,8.86
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,7.0,2024,1504,116,2.82,4.62,2.17,13.96,6.6,9.78,7.46,21.1,7.79
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,12.0,2024,424,27,6.96,10.49,5.86,26.12,11.8,5.96,15.58,40.65,16.31
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,9.0,2024,1787,114,2.49,4.37,1.93,11.89,5.18,8.5,6.85,16.88,7.78
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,8.0,2024,1162,85,3.34,4.81,2.5,14.28,5.68,11.46,7.77,21.8,9.76
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,3.0,2024,1509,118,1.76,3.15,1.15,9.62,4.31,6.41,4.34,15.1,6.73
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,11.0,2024,1874,139,1.48,2.54,1.1,9.68,4.42,5.28,4.52,12.43,5.78
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,5.0,2024,2495,173,2.34,3.54,1.73,10.62,5.34,7.72,5.89,14.73,7.17
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,1.0,2024,1407,98,2.78,4.54,2.18,13.19,6.11,9.03,6.7,19.45,8.86
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,6.0,2024,1527,103,1.41,2.62,0.96,9.39,4.46,5.55,4.07,12.25,5.58
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,2.0,2024,1090,91,2.29,3.61,1.8,11.54,4.69,8.15,5.97,17.26,7.22
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,1.0,2025,2019,160,1.13,1.82,0.78,7.76,3.65,3.92,2.61,8.98,5.03
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,9.0,2024,1474,106,1.98,3.03,1.37,11.31,5.13,7.07,5.8,14.8,7.0
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,7.0,2024,1421,107,2.14,3.65,1.5,11.65,4.43,6.84,5.74,15.33,7.49
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,7.0,2024,1326,87,2.19,3.99,2.09,12.49,5.39,8.91,6.81,17.64,7.38
H016,Hospital CIMA,Costa Rica,San José,San José Province,8.0,2024,1403,98,1.37,2.37,1.09,8.76,4.28,5.15,4.2,11.38,5.7
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,4.0,2024,2830,182,2.17,3.41,1.63,10.5,4.65,7.22,6.03,14.25,6.93
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,6.0,2024,539,36,5.32,7.89,4.08,20.97,8.74,17.8,11.56,29.1,11.81
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,8.0,2024,1669,120,2.82,4.43,2.22,12.1,6.01,9.28,7.14,20.16,8.68
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8.0,2024,501,38,5.04,8.43,4.38,20.11,8.94,18.57,12.33,34.43,11.69
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,3.0,2024,2040,126,1.63,2.91,1.15,8.7,3.99,5.5,4.7,14.58,7.01
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,6.0,2024,1277,76,2.35,3.94,1.74,11.71,4.98,8.52,5.96,18.86,8.27
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2.0,2024,1299,96,2.52,4.47,2.1,13.94,5.16,10.64,7.34,17.92,7.35
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,4.0,2024,1669,124,2.3,4.31,1.85,13.68,5.16,8.42,7.57,17.91,7.76
H008,Hospital México,Costa Rica,San José,San José Province,2.0,2024,854,55,2.29,4.23,1.95,12.96,5.49,8.3,6.24,18.11,7.0
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,8.0,2024,1333,111,2.59,4.71,2.02,13.19,5.99,9.48,6.93,18.3,7.65
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,8.0,2024,593,37,5.35,8.56,4.73,23.69,9.18,19.12,13.38,36.1,14.09
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8.0,2024,1257,90,3.34,5.29,2.8,14.71,6.24,13.94,8.74,25.57,10.43
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,7.0,2024,1852,123,1.8,3.17,1.34,11.11,4.7,6.87,4.66,14.96,7.26
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2.0,2024,1328,104,2.39,4.61,2.05,12.41,5.94,10.09,6.92,19.88,8.66
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1.0,2024,1730,124,1.99,3.48,1.57,11.32,5.17,7.41,6.38,16.07,7.38
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8.0,2024,1764,129,1.71,2.99,1.28,9.31,4.72,5.91,4.9,15.17,6.4
H003,Clínica Alemana,Chile,Santiago,Metropolitan Santiago,12.0,2024,1761,106,1.66,2.67,1.17,9.67,4.44,6.03,4.57,12.07,6.75
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,3.0,2024,1801,121,1.63,2.84,1.41,10.47,4.87,6.25,4.94,16.08,6.99
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,10.0,2024,1230,93,2.44,3.96,1.93,11.55,5.04,9.29,6.02,18.48,7.46
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,1.0,2025,1101,82,2.86,5.41,2.31,13.86,6.3,11.06,6.63,19.98,7.89
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,5.0,2024,791,60,3.91,7.06,3.76,19.9,7.71,15.42,10.16,26.28,10.68
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,6.0,2024,1030,74,3.22,5.01,2.62,15.93,6.74,12.03,8.03,21.76,9.73
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,6.0,2024,611,38,5.72,9.46,4.45,22.88,8.8,19.43,13.87,32.1,12.09
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,604,36,5.39,8.41,4.76,20.41,8.72,17.69,12.35,32.2,12.84
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,11.0,2024,1211,71,3.29,5.12,2.59,16.47,6.08,11.28,8.3,23.73,9.29
H008,Hospital México,Costa Rica,San José,San José Province,2.0,2024,841,52,2.38,4.2,1.81,13.38,5.35,8.22,6.59,17.01,6.78
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12.0,2024,1711,121,1.59,2.74,1.25,9.87,4.57,5.64,4.62,14.23,6.89
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,10.0,2024,464,30,7.16,9.91,5.18,26.06,10.05,5.99,15.58,38.57,14.6
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4.0,2024,1705,142,1.46,2.53,1.08,9.87,4.19,5.22,4.22,13.72,6.61
H008,Hospital México,Costa Rica,San José,San José Province,7.0,2024,982,68,2.59,4.57,1.97,12.89,5.69,9.77,7.02,20.54,8.16
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,2.0,2024,2093,150,2.12,3.66,1.49,12.27,4.8,7.98,5.61,15.66,7.16
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,10.0,2024,701,51,4.41,7.54,3.76,18.27,8.45,18.18,12.52,26.56,10.77
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,6.0,2024,788,50,4.01,6.87,3.06,18.44,7.91,14.41,9.83,27.01,11.44
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,7.0,2024,1918,152,1.51,2.34,0.99,8.23,4.49,5.47,4.01,11.77,6.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,11.0,2024,1976,134,1.63,2.71,1.13,10.02,4.4,5.98,4.15,12.23,5.76
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,3.0,2024,1071,76,1.64,2.79,1.13,9.9,4.58,5.42,4.02,13.16,5.76
H016,Hospital CIMA,Costa Rica,San José,San José Province,3.0,2024,1284,91,1.38,2.51,0.91,9.55,4.0,5.28,3.73,12.37,5.89
H018,Hospital San Juan de Dios,Bolivia,La Paz,La Paz Department,3.0,2024,753,51,4.51,7.45,3.82,19.25,8.31,15.26,10.71,29.86,10.42
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,4.0,2024,777,47,2.71,4.63,2.32,13.8,5.66,11.33,7.38,18.66,7.84
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,3.0,2024,1895,143,1.47,2.56,0.93,8.67,3.95,5.38,3.73,12.28,6.13
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2025,705,46,4.8,7.25,3.06,20.0,7.94,14.48,11.26,26.44,10.82
H014,Hospital Sírio-Libanês,Brazil,São Paulo,Southeast Brazil,1.0,2025,1741,121,1.07,1.51,0.56,7.19,3.32,3.11,2.47,8.03,4.16
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,2.0,2024,1621,113,2.36,3.96,1.83,12.59,5.28,9.6,6.91,18.09,7.72
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9.0,2024,737,43,4.66,7.89,3.71,18.19,8.25,17.12,10.62,27.84,11.93
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,1.0,2025,1293,82,2.21,3.49,1.58,10.96,5.08,8.11,6.67,16.87,7.4
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,5.0,2024,1471,109,1.98,3.62,1.42,11.29,4.55,6.67,5.69,16.93,6.81
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,7.0,2024,1757,139,1.92,3.04,1.42,10.3,4.65,6.02,5.01,15.36,6.52
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,7.0,2024,688,50,4.67,7.26,3.76,18.17,7.51,16.12,12.42,29.53,10.98
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,8.0,2024,1915,129,1.31,2.5,1.0,8.52,4.14,4.56,3.7,11.25,5.92
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11.0,2024,1708,117,1.73,2.65,1.22,10.69,4.7,5.81,4.65,13.72,6.53
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,8.0,2024,1015,73,1.51,2.82,1.01,9.82,4.63,6.02,4.23,11.74,5.92
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,1.0,2025,1412,96,2.28,4.24,2.01,13.38,5.71,10.36,6.74,19.93,8.25
H004,Hospital San Vicente de Paúl,Colombia,Medellín,Antioquia,7.0,2024,1000,75,4.06,5.96,3.1,16.13,6.4,13.73,9.83,26.82,10.97
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,7.0,2024,751,58,3.06,5.25,2.26,14.27,5.95,9.87,6.61,22.09,8.86
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,2.0,2024,423,24,5.86,10.86,5.22,26.88,9.66,7.39,16.41,35.28,16.26
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,5.0,2024,1693,123,1.62,3.29,1.24,9.48,4.71,6.51,4.5,14.56,6.32
H012,Hospital das Clínicas,Brazil,São Paulo,Southeast Brazil,1.0,2024,2842,183,2.17,3.95,1.54,11.3,5.24,6.97,6.22,16.31,7.25
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,11.0,2024,905,63,3.81,6.14,2.75,15.74,6.7,14.43,8.41,24.75,10.47
H011,Hospital Universitario de Caracas,Venezuela,Caracas,Capital District,8.0,2024,430,29,7.28,11.26,5.3,26.77,9.99,7.8,16.0,42.65,15.71
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,8.0,2024,532,33,5.26,8.59,4.38,21.28,9.17,20.63,13.49,28.43,13.72
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12.0,2024,1587,124,2.46,4.06,1.84,13.97,6.09,8.89,7.58,17.25,8.68
H002,Hospital Israelita Albert Einstein,Brazil,São Paulo,Southeast Brazil,6.0,2024,2135,159,1.17,1.81,0.8,7.11,3.46,3.84,2.9,10.12,4.64
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,6.0,2024,588,43,5.84,8.45,4.78,23.27,9.72,21.23,12.29,36.05,13.77
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5.0,2024,1687,134,1.62,2.59,1.05,9.38,4.0,5.96,4.8,14.21,5.74
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,10.0,2024,1696,141,1.55,2.54,1.18,10.05,4.1,5.59,4.32,13.58,6.88
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,10.0,2024,2269,147,2.41,3.67,1.59,13.39,5.02,8.87,6.65,18.02,7.01
H010,Hospital Escuela,Honduras,Tegucigalpa,Francisco Morazán,4.0,2024,512,34,5.13,8.39,4.46,20.34,9.03,17.74,13.47,31.79,13.4
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,5.0,2024,588,41,5.48,8.55,4.6,21.2,9.85,19.25,12.97,32.44,13.56
H005,Hospital Maciel,Uruguay,Montevideo,Montevideo,1.0,2024,684,51,2.96,4.45,2.5,13.18,6.31,10.21,7.1,22.2,8.71
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,1.0,2024,651,45,4.46,6.94,4.0,19.86,7.49,18.32,11.72,26.4,11.02
H013,Hospital Privado Universitario,Argentina,Córdoba,Córdoba Province,11.0,2024,1522,103,1.74,3.04,1.37,10.81,5.01,6.73,5.26,14.88,7.42
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,1.0,2024,2099,137,1.26,2.43,0.96,8.71,3.69,4.98,3.66,12.3,5.88
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,7.0,2024,643,41,5.72,9.41,4.92,21.69,9.6,20.45,13.44,34.38,14.38
H006,Hospital Italiano,Argentina,Buenos Aires,Buenos Aires Province,9.0,2024,1898,122,1.57,3.05,1.43,10.31,4.26,6.39,5.31,14.58,6.79
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,3.0,2024,1884,137,2.01,3.2,1.55,11.21,5.14,7.46,6.61,16.92,7.85
H009,Hospital Roosevelt,Guatemala,Guatemala City,Guatemala Department,9.0,2024,694,49,4.25,7.55,3.63,19.07,7.46,15.34,12.12,25.61,10.87
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1.0,2024,1672,114,2.19,3.61,1.45,12.18,4.9,7.48,6.05,17.02,7.03
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,11.0,2024,1136,78,2.44,3.63,1.86,13.96,5.91,9.19,6.24,16.26,8.21
H001,Hospital General de México,Mexico,Mexico City,Central Mexico,9.0,2024,1259,80,2.08,3.9,1.8,10.92,4.93,8.51,5.62,16.67,7.41
H007,Hospital Cayetano Heredia,Peru,Lima,Lima Region,6.0,2024,1049,80,3.24,5.4,2.54,14.86,5.9,12.52,7.88,22.92,9.5
H017,Hospital Clínica Bíblica,Costa Rica,San José,San José Province,11.0,2024,982,69,1.57,2.34,1.17,10.22,4.13,5.93,4.49,12.74,5.89
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,1.0,2025,1689,103,2.59,4.32,2.07,13.05,5.04,8.8,6.21,18.51,7.64
H016,Hospital CIMA,Costa Rica,San José,San José Province,1.0,2024,1349,80,1.48,2.33,0.91,9.1,4.19,5.49,3.94,12.61,5.74
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,4.0,2024,2086,143,1.22,2.36,0.91,8.47,3.81,4.55,3.28,10.96,5.5
H015,Fundación Cardioinfantil,Colombia,Bogotá,Cundinamarca,2.0,2024,1505,108,1.55,2.49,1.15,9.88,4.66,5.99,4.38,14.17,6.15
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6.0,2024,1447,101,2.56,4.06,1.94,13.31,5.22,9.66,6.51,18.71,8.16
H006,Hospital Italiano,Argentina,Buenos Aires,Buenos Aires Province,11.0,2024,2013,138,1.97,3.13,1.41,9.97,4.43,6.41,5.56,13.49,6.99
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,1.0,2025,2051,126,1.09,2.17,0.9,7.3,3.88,4.71,3.57,11.43,5.54
