hospital_id,hospital_name,country,city,region,month,year,total_admissions,heart_failure_cases,mortality_rate_30day,mortality_rate_90day,mortality_rate_inhospital,readmission_rate_30day,avg_length_of_stay_days,complication_rate,hf_mortality_rate,hf_readmission_rate,hf_avg_los
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1734,122,2.0,3.4,1.6,11.6,5.1,7.7,6.0,16.2,7.3
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,4,2025,1726,124,1.79,3.1,1.29,10.83,5.15,7.25,4.97,15.49,7.3
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,5,2024,1755,124,2.0,3.5,1.6,11.9,5.2,7.9,6.1,16.5,7.4
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,2,2024,1693,119,1.9,3.3,1.5,11.2,5.0,7.4,5.8,15.7,7.1
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,6,2024,1712,121,1.9,3.3,1.5,11.4,5.0,7.5,5.9,15.9,7.2
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,12,2024,1773,126,2.1,3.6,1.7,12.1,5.3,8.1,6.3,16.8,7.6
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,1,2024,1761,125,2.09,3.41,1.6,12.07,5.08,7.84,5.95,16.03,7.33
H019,Hospital del Salvador,Chile,Santiago,Metropolitan Santiago,12,2025,1750,126,1.89,3.19,1.33,10.52,5.23,7.3,5.69,15.28,7.54
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,1,2025,2172,153,2.0,3.5,1.5,11.4,5.1,7.7,5.9,16.0,7.3
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,12,2024,2205,156,2.4,4.0,1.8,12.6,5.5,8.7,6.7,17.5,7.9
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,4,2024,2168,153,2.2,3.8,1.7,12.3,5.4,8.4,6.4,17.1,7.7
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,3,2024,2122,155,2.46,3.97,1.76,12.35,5.45,8.49,6.43,16.95,7.64
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,6,2024,2130,150,2.1,3.7,1.7,11.9,5.3,8.0,6.2,16.5,7.5
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,11,2024,2189,150,2.18,3.86,1.62,12.18,5.19,8.09,6.44,16.21,7.73
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,3,2024,2161,154,2.2,3.66,1.63,11.82,5.46,8.09,5.92,17.08,7.93
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,9,2024,2171,151,2.32,3.99,1.51,11.92,5.35,8.6,6.26,16.9,7.44
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,2,2024,2159,152,2.21,3.64,1.58,12.68,5.24,7.98,5.86,16.63,7.41
H020,Hospital General de Agudos,Argentina,Buenos Aires,Buenos Aires Province,2,2024,2104,147,2.1,3.6,1.6,11.7,5.2,7.9,6.0,16.3,7.4
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,1262,88,2.4,4.1,1.8,13.0,5.7,9.2,6.8,18.2,8.2
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,2,2024,1214,85,2.2,3.9,1.7,12.3,5.5,8.7,6.5,17.3,7.8
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,11,2024,1247,87,2.3,4.0,1.8,12.8,5.6,9.0,6.7,17.9,8.0
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,10,2024,1241,87,2.23,4.01,1.73,13.0,5.77,9.05,6.8,18.8,7.79
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,8,2025,1275,88,2.03,3.63,1.65,11.56,5.79,8.23,6.01,16.32,8.15
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,3,2024,1229,86,2.24,3.92,1.87,12.66,5.8,8.85,6.77,17.55,8.5
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,5,2024,1260,87,2.27,4.06,1.89,13.32,5.44,9.09,6.99,17.19,8.11
H021,Hospital Base Valdivia,Chile,Valdivia,Los Ríos Region,9,2024,1251,87,2.48,4.22,1.73,12.96,5.84,8.93,6.68,17.66,7.82
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,1926,137,1.24,2.3,0.97,8.82,4.06,4.91,3.69,12.31,5.72
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,1954,136,1.32,2.3,0.95,8.66,3.97,5.13,3.66,12.06,5.55
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,12,2024,1967,139,1.4,2.4,1.0,8.9,4.2,5.2,3.8,12.3,5.9
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,9,2024,1938,136,1.29,2.36,1.02,8.33,3.88,4.57,3.65,11.5,5.28
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,7,2024,1959,137,1.4,2.4,1.0,8.8,4.1,5.1,3.7,12.2,5.8
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,7,2024,1900,139,1.33,2.24,0.97,8.68,4.02,5.02,3.46,11.92,5.4
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,4,2024,1974,135,1.39,2.19,0.94,8.17,4.02,5.06,3.59,12.26,5.51
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,1,2025,1938,136,1.2,2.1,0.9,8.0,3.8,4.5,3.3,11.2,5.3
H022,Hospital Clínico Universidad Católica,Chile,Santiago,Metropolitan Santiago,4,2024,1935,136,1.3,2.3,1.0,8.6,4.0,5.0,3.6,12.0,5.7
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,1887,134,1.6,2.8,1.2,9.7,4.5,6.0,4.6,13.7,6.5
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1816,132,1.54,2.86,1.04,9.27,4.31,5.9,4.25,12.75,6.43
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,2,2024,1801,127,1.4,2.5,1.0,9.0,4.2,5.5,4.1,12.7,6.0
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,8,2024,1853,130,1.5,2.6,1.1,9.4,4.3,5.7,4.3,13.2,6.2
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,11,2024,1825,131,1.59,2.52,0.98,9.21,4.23,5.29,4.38,13.26,6.42
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4,2024,1857,131,1.5,2.6,1.1,9.4,4.3,5.8,4.4,13.3,6.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,5,2024,1869,132,1.5,2.7,1.1,9.5,4.4,5.8,4.4,13.4,6.3
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,4,2024,1792,131,1.46,2.51,1.12,9.35,4.14,5.59,3.85,13.29,6.28
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,12,2024,1835,134,1.6,2.59,1.17,9.37,4.29,5.6,4.28,13.04,6.26
H023,Hospital Universitario Fundación Santa Fe,Colombia,Bogotá,Cundinamarca,7,2024,1846,130,1.27,2.56,1.11,8.92,4.34,5.71,4.43,13.23,6.07
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,2,2024,1278,89,3.2,5.5,2.7,15.6,6.5,12.7,8.3,22.9,9.3
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,11,2024,1299,94,3.33,6.09,2.77,16.55,6.79,13.79,9.04,23.75,9.49
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,6,2024,1322,96,3.37,5.75,2.86,16.0,6.6,13.79,8.41,22.93,9.83
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1295,96,3.26,5.69,2.8,16.35,6.88,13.62,8.51,23.63,9.74
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,6,2024,1295,91,3.3,5.6,2.8,15.9,6.6,13.0,8.5,23.2,9.5
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,11,2024,1314,92,3.4,5.7,2.8,16.2,6.7,13.2,8.6,23.7,9.6
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,1,2024,1312,92,3.4,5.7,2.8,16.1,6.7,13.2,8.6,23.6,9.6
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1319,92,3.4,5.7,2.8,16.2,6.7,13.3,8.7,23.7,9.7
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1319,92,3.4,5.7,2.8,16.2,6.7,13.3,8.7,23.7,9.7
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,9,2024,1309,93,3.57,6.03,2.91,16.48,6.59,13.41,8.79,23.6,9.53
H024,Hospital de Especialidades,Ecuador,Guayaquil,Guayas Province,8,2024,1342,95,3.48,5.9,2.75,15.56,7.0,13.14,8.59,24.54,9.8
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,1,2024,1456,102,2.7,4.6,2.2,13.6,5.9,10.2,7.0,19.8,8.3
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,5,2024,1475,104,2.8,4.7,2.3,14.0,6.0,10.5,7.2,20.3,8.5
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,4,2024,1451,104,2.66,4.63,2.29,13.33,6.14,10.12,7.12,19.19,8.53
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,4,2024,1474,105,2.69,4.68,2.38,13.78,6.36,10.45,6.61,20.32,8.45
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1491,105,2.62,4.61,2.21,13.38,6.04,10.22,7.16,19.46,8.26
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,6,2024,1447,99,2.76,4.69,2.03,14.25,6.21,10.02,7.35,19.62,8.4
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1420,99,2.5,4.4,2.1,13.1,5.7,9.8,6.7,19.2,8.0
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,1,2024,1456,102,2.7,4.6,2.2,13.6,5.9,10.2,7.0,19.8,8.3
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1420,99,2.5,4.4,2.1,13.1,5.7,9.8,6.7,19.2,8.0
H025,Hospital Santo Tomás,Panama,Panama City,Panama Province,2,2024,1487,103,2.8,4.75,2.1,13.88,5.98,10.27,7.03,19.88,8.55
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,2,2024,845,58,3.4,5.8,2.8,16.0,6.7,13.5,9.0,23.4,9.5
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,12,2024,889,63,3.8,6.3,3.2,17.2,7.2,14.6,9.7,25.0,10.2
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,11,2024,868,60,3.6,6.0,3.0,16.6,6.9,14.0,9.3,24.2,9.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,9,2024,860,60,3.5,6.0,2.9,16.4,6.9,13.8,9.3,23.9,9.7
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,12,2024,889,63,3.8,6.3,3.2,17.2,7.2,14.6,9.7,25.0,10.2
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2025,874,61,3.4,5.7,2.7,15.6,6.6,13.2,8.8,23.0,9.4
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,6,2024,856,59,3.5,5.9,2.9,16.3,6.8,13.7,9.2,23.7,9.7
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2024,867,60,3.6,6.0,3.0,16.5,6.9,14.0,9.3,24.1,9.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,4,2024,854,59,3.53,6.16,2.73,16.68,7.1,13.97,9.27,24.47,9.82
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,3,2024,886,62,3.7,6.2,3.1,17.1,7.1,14.5,9.6,24.9,10.1
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,9,2024,854,59,3.81,6.23,3.05,16.5,6.77,13.89,9.64,25.37,10.23
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,11,2024,868,60,3.6,6.0,3.0,16.6,6.9,14.0,9.3,24.2,9.8
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,10,2024,885,60,3.7,6.14,2.62,16.96,6.86,13.69,9.15,24.15,9.98
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,1,2024,861,60,3.61,6.29,3.24,17.53,7.13,14.46,9.51,24.7,9.73
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,10,2024,876,61,3.6,6.1,3.0,16.8,7.0,14.3,9.5,24.6,10.0
H026,Hospital Universitario de Neiva,Colombia,Neiva,Huila,10,2024,888,61,3.8,6.31,2.92,16.33,7.01,13.64,9.44,24.7,10.16
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12,2024,1717,122,2.6,4.3,2.0,13.1,5.7,9.5,7.2,19.0,8.4
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,8,2024,1684,118,2.4,4.1,1.9,12.7,5.5,9.2,6.9,18.4,8.1
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,8,2024,1684,118,2.4,4.1,1.9,12.7,5.5,9.2,6.9,18.4,8.1
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,4,2024,1718,119,2.34,4.08,1.85,12.86,5.46,8.99,7.1,17.99,7.74
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,7,2024,1709,120,2.5,4.2,2.0,12.9,5.7,9.4,7.0,18.8,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1701,120,2.5,4.2,2.0,12.9,5.6,9.3,7.0,18.7,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,4,2025,1664,117,2.32,3.85,1.75,11.72,5.51,9.09,6.39,17.44,8.07
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12,2024,1660,120,2.38,4.09,1.95,12.13,5.48,9.35,6.57,18.51,7.76
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,3,2024,1714,121,2.5,4.2,2.0,13.0,5.7,9.4,7.1,18.9,8.3
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,6,2024,1657,117,2.3,4.0,1.9,12.4,5.5,8.9,6.7,18.0,7.9
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,5,2024,1701,120,2.5,4.2,2.0,12.9,5.6,9.3,7.0,18.7,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,7,2024,1709,120,2.5,4.2,2.0,12.9,5.7,9.4,7.0,18.8,8.2
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,11,2024,1688,119,2.32,4.04,1.87,12.47,5.62,9.01,7.07,19.68,7.98
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,1,2024,1690,117,2.42,3.94,1.66,12.8,5.65,8.47,6.62,18.67,8.49
H027,Hospital San José,Colombia,Bogotá,Cundinamarca,12,2024,1717,122,2.6,4.3,2.0,13.1,5.7,9.5,7.2,19.0,8.4
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,10,2025,625,43,5.23,8.21,4.28,20.13,9.69,19.0,12.26,31.66,13.78
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,9,2024,621,41,5.38,8.68,4.69,23.81,8.97,20.4,14.12,33.58,13.84
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,4,2024,599,42,5.47,9.27,4.84,22.46,9.43,20.27,13.06,33.76,14.03
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,2,2025,616,41,5.53,8.66,4.35,22.32,10.05,19.46,12.54,31.5,14.09
H028,Hospital Escuela Dr. Roberto Calderón,Nicaragua,Managua,Managua Department,7,2024,618,41,5.41,9.26,4.59,21.29,9.08,21.13,13.54,32.78,13.51
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,11,2024,1536,108,2.6,4.5,2.1,13.3,5.7,10.0,7.2,19.6,8.2
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1530,108,2.54,4.21,2.17,13.69,5.56,10.45,7.23,20.25,8.26
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1517,107,2.5,4.4,2.1,13.0,5.7,9.8,7.1,19.2,8.1
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1562,110,2.7,4.6,2.2,13.6,5.9,10.3,7.4,20.1,8.4
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,4,2024,1544,109,2.6,4.5,2.1,13.4,5.8,10.2,7.3,19.8,8.3
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,8,2024,1546,109,2.7,4.41,2.16,13.13,5.79,9.85,7.05,19.68,7.83
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1545,110,2.6,4.19,2.18,13.08,5.74,10.16,7.3,19.99,8.16
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,7,2024,1502,109,2.71,4.31,2.17,13.49,5.6,10.32,7.32,19.96,8.04
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1545,107,2.73,4.42,2.13,13.36,5.72,10.24,7.15,20.07,7.95
H029,Hospital General de Zona No. 1,Mexico,Tijuana,Baja California,6,2024,1517,107,2.5,4.4,2.1,13.0,5.7,9.8,7.1,19.2,8.1
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,10,2024,1809,127,1.7,2.9,1.3,10.3,4.6,6.5,4.8,14.5,6.6
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1804,128,1.75,3.19,1.13,9.94,4.67,6.35,4.88,14.34,6.88
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,12,2024,1791,125,1.6,3.01,1.4,10.1,4.51,6.43,4.92,13.87,6.56
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11,2024,1771,130,1.76,2.92,1.15,10.06,4.44,6.82,4.7,14.3,6.62
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11,2024,1853,127,1.68,2.89,1.24,9.52,4.5,6.03,4.81,13.74,6.37
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,7,2024,1822,128,1.8,3.0,1.3,10.4,4.6,6.6,4.9,14.6,6.7
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,5,2024,1813,128,1.7,3.0,1.3,10.3,4.6,6.5,4.8,14.5,6.6
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,8,2024,1796,126,1.7,2.9,1.3,10.2,4.5,6.4,4.7,14.3,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,1,2024,1789,126,1.7,2.9,1.3,10.1,4.5,6.4,4.7,14.2,6.5
H030,Hospital Universitario San Ignacio,Colombia,Bogotá,Cundinamarca,11,2024,1782,126,1.63,2.94,1.37,9.61,4.53,6.39,4.84,14.33,6.4
